ID,RowIndex,ColIndex,LayerIndex,FileDataID,WorldMapOverlayID
15010,0,0,0,2033497,3924
15011,0,1,0,2033508,3924
15012,0,2,0,2033518,3924
15013,0,3,0,2033519,3924
15014,0,4,0,2033520,3924
15015,0,5,0,2033521,3924
15016,0,6,0,2033522,3924
15017,1,0,0,2033523,3924
15018,1,1,0,2033524,3924
15019,1,2,0,2033498,3924
15020,1,3,0,2033499,3924
15021,1,4,0,2033500,3924
15022,1,5,0,2033501,3924
15023,1,6,0,2033502,3924
15024,2,0,0,2033503,3924
15025,2,1,0,2033504,3924
15026,2,2,0,2033505,3924
15027,2,3,0,2033506,3924
15028,2,4,0,2033507,3924
15029,2,5,0,2033509,3924
15030,2,6,0,2033510,3924
15031,3,0,0,2033511,3924
15032,3,1,0,2033512,3924
15033,3,2,0,2033513,3924
15034,3,3,0,2033514,3924
15035,3,4,0,2033515,3924
15036,3,5,0,2033516,3924
15037,3,6,0,2033517,3924
15038,0,0,0,2033525,3925
15039,0,1,0,2033536,3925
15040,0,2,0,2033538,3925
15041,0,3,0,2033539,3925
15042,0,4,0,2033540,3925
15043,1,0,0,2033541,3925
15044,1,1,0,2033542,3925
15045,1,2,0,2033543,3925
15046,1,3,0,2033544,3925
15047,1,4,0,2033526,3925
15048,2,0,0,2033527,3925
15049,2,1,0,2033528,3925
15050,2,2,0,2033529,3925
15051,2,3,0,2033530,3925
15052,2,4,0,2033531,3925
15053,3,0,0,2033532,3925
15054,3,1,0,2033533,3925
15055,3,2,0,2033534,3925
15056,3,3,0,2033535,3925
15057,3,4,0,2033537,3925
15058,0,0,0,2033545,3926
15059,0,1,0,2033556,3926
15060,0,2,0,2033562,3926
15061,0,3,0,2033563,3926
15062,1,0,0,2033564,3926
15063,1,1,0,2033565,3926
15064,1,2,0,2033566,3926
15065,1,3,0,2033567,3926
15066,2,0,0,2033568,3926
15067,2,1,0,2033546,3926
15068,2,2,0,2033547,3926
15069,2,3,0,2033548,3926
15070,3,0,0,2033549,3926
15071,3,1,0,2033550,3926
15072,3,2,0,2033551,3926
15073,3,3,0,2033552,3926
15074,4,0,0,2033553,3926
15075,4,1,0,2033554,3926
15076,4,2,0,2033555,3926
15077,4,3,0,2033557,3926
15078,5,0,0,2033558,3926
15079,5,1,0,2033559,3926
15080,5,2,0,2033560,3926
15081,5,3,0,2033561,3926
15082,0,0,0,2033569,3927
15083,0,1,0,2033577,3927
15084,0,2,0,2033578,3927
15085,0,3,0,2033579,3927
15086,1,0,0,2033580,3927
15087,1,1,0,2033581,3927
15088,1,2,0,2033582,3927
15089,1,3,0,2033583,3927
15090,2,0,0,2033584,3927
15091,2,1,0,2033570,3927
15092,2,2,0,2033571,3927
15093,2,3,0,2033572,3927
15094,3,0,0,2033573,3927
15095,3,1,0,2033574,3927
15096,3,2,0,2033575,3927
15097,3,3,0,2033576,3927
15098,0,0,0,2033585,3928
15099,0,1,0,2033596,3928
15100,0,2,0,2033598,3928
15101,0,3,0,2033599,3928
15102,1,0,0,2033600,3928
15103,1,1,0,2033601,3928
15104,1,2,0,2033602,3928
15105,1,3,0,2033603,3928
15106,2,0,0,2033604,3928
15107,2,1,0,2033586,3928
15108,2,2,0,2033587,3928
15109,2,3,0,2033588,3928
15110,3,0,0,2033589,3928
15111,3,1,0,2033590,3928
15112,3,2,0,2033591,3928
15113,3,3,0,2033592,3928
15114,4,0,0,2033593,3928
15115,4,1,0,2033594,3928
15116,4,2,0,2033595,3928
15117,4,3,0,2033597,3928
15118,0,0,0,2033605,3929
15119,0,1,0,2033616,3929
15120,0,2,0,2033618,3929
15121,0,3,0,2033619,3929
15122,0,4,0,2033620,3929
15123,1,0,0,2033621,3929
15124,1,1,0,2033622,3929
15125,1,2,0,2033623,3929
15126,1,3,0,2033624,3929
15127,1,4,0,2033606,3929
15128,2,0,0,2033607,3929
15129,2,1,0,2033608,3929
15130,2,2,0,2033609,3929
15131,2,3,0,2033610,3929
15132,2,4,0,2033611,3929
15133,3,0,0,2033612,3929
15134,3,1,0,2033613,3929
15135,3,2,0,2033614,3929
15136,3,3,0,2033615,3929
15137,3,4,0,2033617,3929
15138,0,0,0,2033625,3930
15139,0,1,0,2033636,3930
15140,0,2,0,2033638,3930
15141,0,3,0,2033639,3930
15142,1,0,0,2033640,3930
15143,1,1,0,2033641,3930
15144,1,2,0,2033642,3930
15145,1,3,0,2033643,3930
15146,2,0,0,2033644,3930
15147,2,1,0,2033626,3930
15148,2,2,0,2033627,3930
15149,2,3,0,2033628,3930
15150,3,0,0,2033629,3930
15151,3,1,0,2033630,3930
15152,3,2,0,2033631,3930
15153,3,3,0,2033632,3930
15154,4,0,0,2033633,3930
15155,4,1,0,2033634,3930
15156,4,2,0,2033635,3930
15157,4,3,0,2033637,3930
15158,0,0,0,2033783,3931
15159,0,1,0,2033794,3931
15160,0,2,0,2033796,3931
15161,0,3,0,2033797,3931
15162,1,0,0,2033798,3931
15163,1,1,0,2033799,3931
15164,1,2,0,2033800,3931
15165,1,3,0,2033801,3931
15166,2,0,0,2033802,3931
15167,2,1,0,2033784,3931
15168,2,2,0,2033785,3931
15169,2,3,0,2033786,3931
15170,3,0,0,2033787,3931
15171,3,1,0,2033788,3931
15172,3,2,0,2033789,3931
15173,3,3,0,2033790,3931
15174,4,0,0,2033791,3931
15175,4,1,0,2033792,3931
15176,4,2,0,2033793,3931
15177,4,3,0,2033795,3931
15178,0,0,0,2033803,3932
15179,0,1,0,2033813,3932
15180,0,2,0,2033814,3932
15181,0,3,0,2033815,3932
15182,0,4,0,2033816,3932
15183,0,5,0,2033817,3932
15184,1,0,0,2033818,3932
15185,1,1,0,2033819,3932
15186,1,2,0,2033820,3932
15187,1,3,0,2033804,3932
15188,1,4,0,2033805,3932
15189,1,5,0,2033806,3932
15190,2,0,0,2033807,3932
15191,2,1,0,2033808,3932
15192,2,2,0,2033809,3932
15193,2,3,0,2033810,3932
15194,2,4,0,2033811,3932
15195,2,5,0,2033812,3932
15196,0,0,0,2033821,3933
15197,0,1,0,2033832,3933
15198,0,2,0,2033838,3933
15199,0,3,0,2033839,3933
15200,0,4,0,2033840,3933
15201,0,5,0,2033841,3933
15202,1,0,0,2033842,3933
15203,1,1,0,2033843,3933
15204,1,2,0,2033844,3933
15205,1,3,0,2033822,3933
15206,1,4,0,2033823,3933
15207,1,5,0,2033824,3933
15208,2,0,0,2033825,3933
15209,2,1,0,2033826,3933
15210,2,2,0,2033827,3933
15211,2,3,0,2033828,3933
15212,2,4,0,2033829,3933
15213,2,5,0,2033830,3933
15214,3,0,0,2033831,3933
15215,3,1,0,2033833,3933
15216,3,2,0,2033834,3933
15217,3,3,0,2033835,3933
15218,3,4,0,2033836,3933
15219,3,5,0,2033837,3933
15220,0,0,0,2033845,3934
15221,0,1,0,2033856,3934
15222,0,2,0,2033858,3934
15223,0,3,0,2033859,3934
15224,0,4,0,2033860,3934
15225,1,0,0,2033861,3934
15226,1,1,0,2033862,3934
15227,1,2,0,2033863,3934
15228,1,3,0,2033864,3934
15229,1,4,0,2033846,3934
15230,2,0,0,2033847,3934
15231,2,1,0,2033848,3934
15232,2,2,0,2033849,3934
15233,2,3,0,2033850,3934
15234,2,4,0,2033851,3934
15235,3,0,0,2033852,3934
15236,3,1,0,2033853,3934
15237,3,2,0,2033854,3934
15238,3,3,0,2033855,3934
15239,3,4,0,2033857,3934
15240,0,0,0,2033865,3935
15241,0,1,0,2033869,3935
15242,0,2,0,2033870,3935
15243,0,3,0,2033871,3935
15244,1,0,0,2033872,3935
15245,1,1,0,2033873,3935
15246,1,2,0,2033874,3935
15247,1,3,0,2033875,3935
15248,2,0,0,2033876,3935
15249,2,1,0,2033866,3935
15250,2,2,0,2033867,3935
15251,2,3,0,2033868,3935
15252,0,0,0,2033877,3936
15253,0,1,0,2033881,3936
15254,0,2,0,2033882,3936
15255,0,3,0,2033883,3936
15256,1,0,0,2033884,3936
15257,1,1,0,2033885,3936
15258,1,2,0,2033886,3936
15259,1,3,0,2033887,3936
15260,2,0,0,2033888,3936
15261,2,1,0,2033878,3936
15262,2,2,0,2033879,3936
15263,2,3,0,2033880,3936
15264,0,0,0,2033889,3937
15265,0,1,0,2033897,3937
15266,0,2,0,2033898,3937
15267,0,3,0,2033899,3937
15268,1,0,0,2033900,3937
15269,1,1,0,2033901,3937
15270,1,2,0,2033902,3937
15271,1,3,0,2033903,3937
15272,2,0,0,2033904,3937
15273,2,1,0,2033890,3937
15274,2,2,0,2033891,3937
15275,2,3,0,2033892,3937
15276,3,0,0,2033893,3937
15277,3,1,0,2033894,3937
15278,3,2,0,2033895,3937
15279,3,3,0,2033896,3937
15280,0,0,0,2033905,3938
15281,0,1,0,2033909,3938
15282,0,2,0,2033910,3938
15283,0,3,0,2033911,3938
15284,1,0,0,2033912,3938
15285,1,1,0,2033913,3938
15286,1,2,0,2033914,3938
15287,1,3,0,2033915,3938
15288,2,0,0,2033916,3938
15289,2,1,0,2033906,3938
15290,2,2,0,2033907,3938
15291,2,3,0,2033908,3938
15292,0,0,0,2033917,3939
15293,0,1,0,2033925,3939
15294,0,2,0,2033926,3939
15295,0,3,0,2033927,3939
15296,1,0,0,2033928,3939
15297,1,1,0,2033929,3939
15298,1,2,0,2033930,3939
15299,1,3,0,2033931,3939
15300,2,0,0,2033932,3939
15301,2,1,0,2033918,3939
15302,2,2,0,2033919,3939
15303,2,3,0,2033920,3939
15304,3,0,0,2033921,3939
15305,3,1,0,2033922,3939
15306,3,2,0,2033923,3939
15307,3,3,0,2033924,3939
15308,0,0,0,2033933,3940
15309,0,1,0,2033941,3940
15310,0,2,0,2033942,3940
15311,0,3,0,2033943,3940
15312,1,0,0,2033944,3940
15313,1,1,0,2033945,3940
15314,1,2,0,2033946,3940
15315,1,3,0,2033947,3940
15316,2,0,0,2033948,3940
15317,2,1,0,2033934,3940
15318,2,2,0,2033935,3940
15319,2,3,0,2033936,3940
15320,3,0,0,2033937,3940
15321,3,1,0,2033938,3940
15322,3,2,0,2033939,3940
15323,3,3,0,2033940,3940
15324,0,0,0,2033949,3941
15325,0,1,0,2033953,3941
15326,0,2,0,2033954,3941
15327,0,3,0,2033955,3941
15328,1,0,0,2033956,3941
15329,1,1,0,2033957,3941
15330,1,2,0,2033958,3941
15331,1,3,0,2033959,3941
15332,2,0,0,2033960,3941
15333,2,1,0,2033950,3941
15334,2,2,0,2033951,3941
15335,2,3,0,2033952,3941
15336,0,0,0,2033961,3942
15337,0,1,0,2033965,3942
15338,0,2,0,2033966,3942
15339,1,0,0,2033967,3942
15340,1,1,0,2033968,3942
15341,1,2,0,2033969,3942
15342,2,0,0,2033970,3942
15343,2,1,0,2033971,3942
15344,2,2,0,2033972,3942
15345,3,0,0,2033962,3942
15346,3,1,0,2033963,3942
15347,3,2,0,2033964,3942
15348,0,0,0,2033973,3943
15349,0,1,0,2033981,3943
15350,0,2,0,2033982,3943
15351,0,3,0,2033983,3943
15352,1,0,0,2033984,3943
15353,1,1,0,2033985,3943
15354,1,2,0,2033986,3943
15355,1,3,0,2033987,3943
15356,2,0,0,2033988,3943
15357,2,1,0,2033974,3943
15358,2,2,0,2033975,3943
15359,2,3,0,2033976,3943
15360,3,0,0,2033977,3943
15361,3,1,0,2033978,3943
15362,3,2,0,2033979,3943
15363,3,3,0,2033980,3943
15364,0,0,0,2033989,3944
15365,0,1,0,2033996,3944
15366,0,2,0,2033997,3944
15367,0,3,0,2033998,3944
15368,0,4,0,2033999,3944
15369,1,0,0,2034000,3944
15370,1,1,0,2034001,3944
15371,1,2,0,2034002,3944
15372,1,3,0,2034003,3944
15373,1,4,0,2033990,3944
15374,2,0,0,2033991,3944
15375,2,1,0,2033992,3944
15376,2,2,0,2033993,3944
15377,2,3,0,2033994,3944
15378,2,4,0,2033995,3944
15379,0,0,0,2034004,3945
15380,0,1,0,2034015,3945
15381,0,2,0,2034017,3945
15382,0,3,0,2034018,3945
15383,0,4,0,2034019,3945
15384,1,0,0,2034020,3945
15385,1,1,0,2034021,3945
15386,1,2,0,2034022,3945
15387,1,3,0,2034023,3945
15388,1,4,0,2034005,3945
15389,2,0,0,2034006,3945
15390,2,1,0,2034007,3945
15391,2,2,0,2034008,3945
15392,2,3,0,2034009,3945
15393,2,4,0,2034010,3945
15394,3,0,0,2034011,3945
15395,3,1,0,2034012,3945
15396,3,2,0,2034013,3945
15397,3,3,0,2034014,3945
15398,3,4,0,2034016,3945
15399,0,0,0,2034162,3946
15400,0,1,0,2034173,3946
15401,0,2,0,2034184,3946
15402,0,3,0,2034195,3946
15403,0,4,0,2034206,3946
15404,0,5,0,2034207,3946
15405,0,6,0,2034208,3946
15406,1,0,0,2034209,3946
15407,1,1,0,2034210,3946
15408,1,2,0,2034163,3946
15409,1,3,0,2034164,3946
15410,1,4,0,2034165,3946
15411,1,5,0,2034166,3946
15412,1,6,0,2034167,3946
15413,2,0,0,2034168,3946
15414,2,1,0,2034169,3946
15415,2,2,0,2034170,3946
15416,2,3,0,2034171,3946
15417,2,4,0,2034172,3946
15418,2,5,0,2034174,3946
15419,2,6,0,2034175,3946
15420,3,0,0,2034176,3946
15421,3,1,0,2034177,3946
15422,3,2,0,2034178,3946
15423,3,3,0,2034179,3946
15424,3,4,0,2034180,3946
15425,3,5,0,2034181,3946
15426,3,6,0,2034182,3946
15427,4,0,0,2034183,3946
15428,4,1,0,2034185,3946
15429,4,2,0,2034186,3946
15430,4,3,0,2034187,3946
15431,4,4,0,2034188,3946
15432,4,5,0,2034189,3946
15433,4,6,0,2034190,3946
15434,5,0,0,2034191,3946
15435,5,1,0,2034192,3946
15436,5,2,0,2034193,3946
15437,5,3,0,2034194,3946
15438,5,4,0,2034196,3946
15439,5,5,0,2034197,3946
15440,5,6,0,2034198,3946
15441,6,0,0,2034199,3946
15442,6,1,0,2034200,3946
15443,6,2,0,2034201,3946
15444,6,3,0,2034202,3946
15445,6,4,0,2034203,3946
15446,6,5,0,2034204,3946
15447,6,6,0,2034205,3946
15448,0,0,0,2034211,3947
15449,0,1,0,2034215,3947
15450,0,2,0,2034216,3947
15451,0,3,0,2034217,3947
15452,1,0,0,2034218,3947
15453,1,1,0,2034219,3947
15454,1,2,0,2034220,3947
15455,1,3,0,2034221,3947
15456,2,0,0,2034222,3947
15457,2,1,0,2034212,3947
15458,2,2,0,2034213,3947
15459,2,3,0,2034214,3947
15460,0,0,0,2034223,3948
15461,0,1,0,2034230,3948
15462,0,2,0,2034231,3948
15463,0,3,0,2034232,3948
15464,0,4,0,2034233,3948
15465,1,0,0,2034234,3948
15466,1,1,0,2034235,3948
15467,1,2,0,2034236,3948
15468,1,3,0,2034237,3948
15469,1,4,0,2034224,3948
15470,2,0,0,2034225,3948
15471,2,1,0,2034226,3948
15472,2,2,0,2034227,3948
15473,2,3,0,2034228,3948
15474,2,4,0,2034229,3948
15475,0,0,0,2034238,3949
15476,0,1,0,2034245,3949
15477,0,2,0,2034246,3949
15478,1,0,0,2034247,3949
15479,1,1,0,2034248,3949
15480,1,2,0,2034249,3949
15481,2,0,0,2034250,3949
15482,2,1,0,2034251,3949
15483,2,2,0,2034252,3949
15484,3,0,0,2034239,3949
15485,3,1,0,2034240,3949
15486,3,2,0,2034241,3949
15487,4,0,0,2034242,3949
15488,4,1,0,2034243,3949
15489,4,2,0,2034244,3949
15490,0,0,0,2034253,3950
15491,0,1,0,2034261,3950
15492,0,2,0,2034262,3950
15493,0,3,0,2034263,3950
15494,1,0,0,2034264,3950
15495,1,1,0,2034265,3950
15496,1,2,0,2034266,3950
15497,1,3,0,2034267,3950
15498,2,0,0,2034268,3950
15499,2,1,0,2034254,3950
15500,2,2,0,2034255,3950
15501,2,3,0,2034256,3950
15502,3,0,0,2034257,3950
15503,3,1,0,2034258,3950
15504,3,2,0,2034259,3950
15505,3,3,0,2034260,3950
15506,0,0,0,2034269,3951
15507,0,1,0,2034280,3951
15508,0,2,0,2034286,3951
15509,0,3,0,2034287,3951
15510,1,0,0,2034288,3951
15511,1,1,0,2034289,3951
15512,1,2,0,2034290,3951
15513,1,3,0,2034291,3951
15514,2,0,0,2034292,3951
15515,2,1,0,2034270,3951
15516,2,2,0,2034271,3951
15517,2,3,0,2034272,3951
15518,3,0,0,2034273,3951
15519,3,1,0,2034274,3951
15520,3,2,0,2034275,3951
15521,3,3,0,2034276,3951
15522,4,0,0,2034277,3951
15523,4,1,0,2034278,3951
15524,4,2,0,2034279,3951
15525,4,3,0,2034281,3951
15526,5,0,0,2034282,3951
15527,5,1,0,2034283,3951
15528,5,2,0,2034284,3951
15529,5,3,0,2034285,3951
15530,0,0,0,2034293,3952
15531,0,1,0,2034304,3952
15532,0,2,0,2034314,3952
15533,0,3,0,2034315,3952
15534,1,0,0,2034316,3952
15535,1,1,0,2034317,3952
15536,1,2,0,2034318,3952
15537,1,3,0,2034319,3952
15538,2,0,0,2034320,3952
15539,2,1,0,2034294,3952
15540,2,2,0,2034295,3952
15541,2,3,0,2034296,3952
15542,3,0,0,2034297,3952
15543,3,1,0,2034298,3952
15544,3,2,0,2034299,3952
15545,3,3,0,2034300,3952
15546,4,0,0,2034301,3952
15547,4,1,0,2034302,3952
15548,4,2,0,2034303,3952
15549,4,3,0,2034305,3952
15550,5,0,0,2034306,3952
15551,5,1,0,2034307,3952
15552,5,2,0,2034308,3952
15553,5,3,0,2034309,3952
15554,6,0,0,2034310,3952
15555,6,1,0,2034311,3952
15556,6,2,0,2034312,3952
15557,6,3,0,2034313,3952
15558,0,0,0,2034321,3953
15559,0,1,0,2034329,3953
15560,0,2,0,2034330,3953
15561,0,3,0,2034331,3953
15562,1,0,0,2034332,3953
15563,1,1,0,2034333,3953
15564,1,2,0,2034334,3953
15565,1,3,0,2034335,3953
15566,2,0,0,2034336,3953
15567,2,1,0,2034322,3953
15568,2,2,0,2034323,3953
15569,2,3,0,2034324,3953
15570,3,0,0,2034325,3953
15571,3,1,0,2034326,3953
15572,3,2,0,2034327,3953
15573,3,3,0,2034328,3953
15574,0,0,0,2034337,3954
15575,0,1,0,2034348,3954
15576,0,2,0,2034354,3954
15577,0,3,0,2034355,3954
15578,1,0,0,2034356,3954
15579,1,1,0,2034357,3954
15580,1,2,0,2034358,3954
15581,1,3,0,2034359,3954
15582,2,0,0,2034360,3954
15583,2,1,0,2034338,3954
15584,2,2,0,2034339,3954
15585,2,3,0,2034340,3954
15586,3,0,0,2034341,3954
15587,3,1,0,2034342,3954
15588,3,2,0,2034343,3954
15589,3,3,0,2034344,3954
15590,4,0,0,2034345,3954
15591,4,1,0,2034346,3954
15592,4,2,0,2034347,3954
15593,4,3,0,2034349,3954
15594,5,0,0,2034350,3954
15595,5,1,0,2034351,3954
15596,5,2,0,2034352,3954
15597,5,3,0,2034353,3954
15598,0,0,0,2034361,3955
15599,0,1,0,2034362,3955
15600,0,2,0,2034363,3955
15601,1,0,0,2034364,3955
15602,1,1,0,2034365,3955
15603,1,2,0,2034366,3955
15604,2,0,0,2034367,3955
15605,2,1,0,2034368,3955
15606,2,2,0,2034369,3955
15607,0,0,0,2034370,3956
15608,0,1,0,2034381,3956
15609,0,2,0,2034392,3956
15610,0,3,0,2034394,3956
15611,0,4,0,2034395,3956
15612,1,0,0,2034396,3956
15613,1,1,0,2034397,3956
15614,1,2,0,2034398,3956
15615,1,3,0,2034399,3956
15616,1,4,0,2034371,3956
15617,2,0,0,2034372,3956
15618,2,1,0,2034373,3956
15619,2,2,0,2034374,3956
15620,2,3,0,2034375,3956
15621,2,4,0,2034376,3956
15622,3,0,0,2034377,3956
15623,3,1,0,2034378,3956
15624,3,2,0,2034379,3956
15625,3,3,0,2034380,3956
15626,3,4,0,2034382,3956
15627,4,0,0,2034383,3956
15628,4,1,0,2034384,3956
15629,4,2,0,2034385,3956
15630,4,3,0,2034386,3956
15631,4,4,0,2034387,3956
15632,5,0,0,2034388,3956
15633,5,1,0,2034389,3956
15634,5,2,0,2034390,3956
15635,5,3,0,2034391,3956
15636,5,4,0,2034393,3956
15637,0,0,0,2034400,3957
15638,0,1,0,2034408,3957
15639,0,2,0,2034409,3957
15640,0,3,0,2034410,3957
15641,1,0,0,2034411,3957
15642,1,1,0,2034412,3957
15643,1,2,0,2034413,3957
15644,1,3,0,2034414,3957
15645,2,0,0,2034415,3957
15646,2,1,0,2034401,3957
15647,2,2,0,2034402,3957
15648,2,3,0,2034403,3957
15649,3,0,0,2034404,3957
15650,3,1,0,2034405,3957
15651,3,2,0,2034406,3957
15652,3,3,0,2034407,3957
15653,0,0,0,2037789,3958
15654,0,1,0,2037800,3958
15655,0,2,0,2037811,3958
15656,0,3,0,2037813,3958
15657,0,4,0,2037814,3958
15658,1,0,0,2037815,3958
15659,1,1,0,2037816,3958
15660,1,2,0,2037817,3958
15661,1,3,0,2037818,3958
15662,1,4,0,2037790,3958
15663,2,0,0,2037791,3958
15664,2,1,0,2037792,3958
15665,2,2,0,2037793,3958
15666,2,3,0,2037794,3958
15667,2,4,0,2037795,3958
15668,3,0,0,2037796,3958
15669,3,1,0,2037797,3958
15670,3,2,0,2037798,3958
15671,3,3,0,2037799,3958
15672,3,4,0,2037801,3958
15673,4,0,0,2037802,3958
15674,4,1,0,2037803,3958
15675,4,2,0,2037804,3958
15676,4,3,0,2037805,3958
15677,4,4,0,2037806,3958
15678,5,0,0,2037807,3958
15679,5,1,0,2037808,3958
15680,5,2,0,2037809,3958
15681,5,3,0,2037810,3958
15682,5,4,0,2037812,3958
15683,0,0,0,2037819,3959
15684,0,1,0,2037830,3959
15685,0,2,0,2037832,3959
15686,0,3,0,2037833,3959
15687,0,4,0,2037834,3959
15688,1,0,0,2037835,3959
15689,1,1,0,2037836,3959
15690,1,2,0,2037837,3959
15691,1,3,0,2037838,3959
15692,1,4,0,2037820,3959
15693,2,0,0,2037821,3959
15694,2,1,0,2037822,3959
15695,2,2,0,2037823,3959
15696,2,3,0,2037824,3959
15697,2,4,0,2037825,3959
15698,3,0,0,2037826,3959
15699,3,1,0,2037827,3959
15700,3,2,0,2037828,3959
15701,3,3,0,2037829,3959
15702,3,4,0,2037831,3959
15703,0,0,0,2037839,3960
15704,0,1,0,2037850,3960
15705,0,2,0,2037857,3960
15706,0,3,0,2037858,3960
15707,0,4,0,2037859,3960
15708,1,0,0,2037860,3960
15709,1,1,0,2037861,3960
15710,1,2,0,2037862,3960
15711,1,3,0,2037863,3960
15712,1,4,0,2037840,3960
15713,2,0,0,2037841,3960
15714,2,1,0,2037842,3960
15715,2,2,0,2037843,3960
15716,2,3,0,2037844,3960
15717,2,4,0,2037845,3960
15718,3,0,0,2037846,3960
15719,3,1,0,2037847,3960
15720,3,2,0,2037848,3960
15721,3,3,0,2037849,3960
15722,3,4,0,2037851,3960
15723,4,0,0,2037852,3960
15724,4,1,0,2037853,3960
15725,4,2,0,2037854,3960
15726,4,3,0,2037855,3960
15727,4,4,0,2037856,3960
15728,0,0,0,2037864,3961
15729,0,1,0,2037875,3961
15730,0,2,0,2037877,3961
15731,0,3,0,2037878,3961
15732,0,4,0,2037879,3961
15733,1,0,0,2037880,3961
15734,1,1,0,2037881,3961
15735,1,2,0,2037882,3961
15736,1,3,0,2037883,3961
15737,1,4,0,2037865,3961
15738,2,0,0,2037866,3961
15739,2,1,0,2037867,3961
15740,2,2,0,2037868,3961
15741,2,3,0,2037869,3961
15742,2,4,0,2037870,3961
15743,3,0,0,2037871,3961
15744,3,1,0,2037872,3961
15745,3,2,0,2037873,3961
15746,3,3,0,2037874,3961
15747,3,4,0,2037876,3961
15748,0,0,0,2037884,3962
15749,0,1,0,2037895,3962
15750,0,2,0,2037902,3962
15751,0,3,0,2037903,3962
15752,0,4,0,2037904,3962
15753,1,0,0,2037905,3962
15754,1,1,0,2037906,3962
15755,1,2,0,2037907,3962
15756,1,3,0,2037908,3962
15757,1,4,0,2037885,3962
15758,2,0,0,2037886,3962
15759,2,1,0,2037887,3962
15760,2,2,0,2037888,3962
15761,2,3,0,2037889,3962
15762,2,4,0,2037890,3962
15763,3,0,0,2037891,3962
15764,3,1,0,2037892,3962
15765,3,2,0,2037893,3962
15766,3,3,0,2037894,3962
15767,3,4,0,2037896,3962
15768,4,0,0,2037897,3962
15769,4,1,0,2037898,3962
15770,4,2,0,2037899,3962
15771,4,3,0,2037900,3962
15772,4,4,0,2037901,3962
15773,0,0,0,2038047,3963
15774,0,1,0,2038058,3963
15775,0,2,0,2038060,3963
15776,0,3,0,2038061,3963
15777,1,0,0,2038062,3963
15778,1,1,0,2038063,3963
15779,1,2,0,2038064,3963
15780,1,3,0,2038065,3963
15781,2,0,0,2038066,3963
15782,2,1,0,2038048,3963
15783,2,2,0,2038049,3963
15784,2,3,0,2038050,3963
15785,3,0,0,2038051,3963
15786,3,1,0,2038052,3963
15787,3,2,0,2038053,3963
15788,3,3,0,2038054,3963
15789,4,0,0,2038055,3963
15790,4,1,0,2038056,3963
15791,4,2,0,2038057,3963
15792,4,3,0,2038059,3963
15793,0,0,0,2038067,3964
15794,0,1,0,2038078,3964
15795,0,2,0,2038080,3964
15796,0,3,0,2038081,3964
15797,1,0,0,2038082,3964
15798,1,1,0,2038083,3964
15799,1,2,0,2038084,3964
15800,1,3,0,2038085,3964
15801,2,0,0,2038086,3964
15802,2,1,0,2038068,3964
15803,2,2,0,2038069,3964
15804,2,3,0,2038070,3964
15805,3,0,0,2038071,3964
15806,3,1,0,2038072,3964
15807,3,2,0,2038073,3964
15808,3,3,0,2038074,3964
15809,4,0,0,2038075,3964
15810,4,1,0,2038076,3964
15811,4,2,0,2038077,3964
15812,4,3,0,2038079,3964
15813,0,0,0,2038087,3965
15814,0,1,0,2038098,3965
15815,0,2,0,2038105,3965
15816,0,3,0,2038106,3965
15817,0,4,0,2038107,3965
15818,1,0,0,2038108,3965
15819,1,1,0,2038109,3965
15820,1,2,0,2038110,3965
15821,1,3,0,2038111,3965
15822,1,4,0,2038088,3965
15823,2,0,0,2038089,3965
15824,2,1,0,2038090,3965
15825,2,2,0,2038091,3965
15826,2,3,0,2038092,3965
15827,2,4,0,2038093,3965
15828,3,0,0,2038094,3965
15829,3,1,0,2038095,3965
15830,3,2,0,2038096,3965
15831,3,3,0,2038097,3965
15832,3,4,0,2038099,3965
15833,4,0,0,2038100,3965
15834,4,1,0,2038101,3965
15835,4,2,0,2038102,3965
15836,4,3,0,2038103,3965
15837,4,4,0,2038104,3965
15838,0,0,0,2038112,3966
15839,0,1,0,2038123,3966
15840,0,2,0,2038130,3966
15841,0,3,0,2038131,3966
15842,0,4,0,2038132,3966
15843,1,0,0,2038133,3966
15844,1,1,0,2038134,3966
15845,1,2,0,2038135,3966
15846,1,3,0,2038136,3966
15847,1,4,0,2038113,3966
15848,2,0,0,2038114,3966
15849,2,1,0,2038115,3966
15850,2,2,0,2038116,3966
15851,2,3,0,2038117,3966
15852,2,4,0,2038118,3966
15853,3,0,0,2038119,3966
15854,3,1,0,2038120,3966
15855,3,2,0,2038121,3966
15856,3,3,0,2038122,3966
15857,3,4,0,2038124,3966
15858,4,0,0,2038125,3966
15859,4,1,0,2038126,3966
15860,4,2,0,2038127,3966
15861,4,3,0,2038128,3966
15862,4,4,0,2038129,3966
15863,0,0,0,2038137,3967
15864,0,1,0,2038148,3967
15865,0,2,0,2038154,3967
15866,0,3,0,2038155,3967
15867,0,4,0,2038156,3967
15868,0,5,0,2038157,3967
15869,1,0,0,2038158,3967
15870,1,1,0,2038159,3967
15871,1,2,0,2038160,3967
15872,1,3,0,2038138,3967
15873,1,4,0,2038139,3967
15874,1,5,0,2038140,3967
15875,2,0,0,2038141,3967
15876,2,1,0,2038142,3967
15877,2,2,0,2038143,3967
15878,2,3,0,2038144,3967
15879,2,4,0,2038145,3967
15880,2,5,0,2038146,3967
15881,3,0,0,2038147,3967
